id,word,coordinations
33,burgers,"55.86515,-4.25763"
33,quarter pounder beef burger,"55.86515,-4.25763"
33,quarter pounder beef burger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,quarter pounder cheeseburger,"55.86515,-4.25763"
33,quarter pounder cheeseburger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,pounder beef burger,"55.86515,-4.25763"
33,pounder beef burger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,pounder cheeseburger,"55.86515,-4.25763"
33,pounder cheeseburger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,burger,"55.86515,-4.25763"
33,burger supper,"55.86515,-4.25763"
33,chicken burger,"55.86515,-4.25763"
33,chicken burger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,chicken burger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,buster burger,"55.86515,-4.25763"
33,pounder cheeseburger bacon,"55.86515,-4.25763"
33,buster burger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,pounder cheeseburger bacon,"55.86515,-4.25763"
33,kebabs,"55.86515,-4.25763"
33,kebab,"55.86515,-4.25763"
33,onion mushroom,"55.86515,-4.25763"
33,peppers,"55.86515,-4.25763"
33,donner kebab,"55.86515,-4.25763"
33,chicken kebab,"55.86515,-4.25763"
33,onion mushroom,"55.86515,-4.25763"
33,peppers,"55.86515,-4.25763"
33,kebab,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,donner meat salad sauce,"55.86515,-4.25763"
33,wraps,"55.86515,-4.25763"
33,donner wrap,"55.86515,-4.25763"
33,chicken pakora wrap,"55.86515,-4.25763"
33,chicken kebab wrap,"55.86515,-4.25763"
33,mayo wrap,"55.86515,-4.25763"
33,chicken mayo,"55.86515,-4.25763"
33,turkey wrap,"55.86515,-4.25763"
33,ham wrap,"55.86515,-4.25763"
33,cheese wrap,"55.86515,-4.25763"
33,tuna wrap,"55.86515,-4.25763"
33,coronation wrap,"55.86515,-4.25763"
33,meals,"55.86515,-4.25763"
33,meal,"55.86515,-4.25763"
33,spaghetti,"55.86515,-4.25763"
33,ball meal,"55.86515,-4.25763"
33,macaroni meal,"55.86515,-4.25763"
33,meal,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,curry meal,"55.86515,-4.25763"
33,mince meal,"55.86515,-4.25763"
33,dog,"55.86515,-4.25763"
33,dog,"55.86515,-4.25763"
33,salad,"55.86515,-4.25763"
33,dog supper,"55.86515,-4.25763"
33,salad,"55.86515,-4.25763"
33,sandwiches,"55.86515,-4.25763"
33,sandwich,"55.86515,-4.25763"
33,panini,"55.86515,-4.25763"
33,toasties,"55.86515,-4.25763"
33,toastie,"55.86515,-4.25763"
33,baguettes,"55.86515,-4.25763"
33,baguette,"55.86515,-4.25763"
33,rolls,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,bacon,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,pudding,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,pudding,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,potato,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,potato scone,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,egg,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,egg,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,egg,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,link,"55.86515,-4.25763"
33,rolls,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,ham roll,"55.86515,-4.25763"
33,corn beef roll,"55.86515,-4.25763"
33,pork roll,"55.86515,-4.25763"
33,tuna roll,"55.86515,-4.25763"
33,tuna mayo roll,"55.86515,-4.25763"
33,tuna roll,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,roll,"55.86515,-4.25763"
33,egg mayo roll,"55.86515,-4.25763"
33,cheese roll,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,coronation cold roll,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,pieces,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,pieces,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,pieces,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,pieces,"55.86515,-4.25763"
33,pieces,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,bargain box,"55.86515,-4.25763"
33,pieces,"55.86515,-4.25763"
33,chicken,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,bottle,"55.86515,-4.25763"
33,juice,"55.86515,-4.25763"
33,potato,"55.86515,-4.25763"
33,potato,"55.86515,-4.25763"
33,chip shop,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,coleslaw,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,coleslaw supper,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,coleslaw,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,coleslaw,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,fish,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,slice fish,"55.86515,-4.25763"
33,salad supper,"55.86515,-4.25763"
33,coleslaw,"55.86515,-4.25763"
33,coleslaw,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,half chicken,"55.86515,-4.25763"
33,half chicken,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,steak,"55.86515,-4.25763"
33,pie,"55.86515,-4.25763"
33,steak,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,mince,"55.86515,-4.25763"
33,mince,"55.86515,-4.25763"
33,pie supper,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,hamburger,"55.86515,-4.25763"
33,hamburger,"55.86515,-4.25763"
33,hamburger,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,hamburger,"55.86515,-4.25763"
33,hamburger supper,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,king,"55.86515,-4.25763"
33,king rib,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,chip,"55.86515,-4.25763"
33,chip,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,crunch,"55.86515,-4.25763"
33,pizza supper,"55.86515,-4.25763"
33,crunch,"55.86515,-4.25763"
33,pizza,"55.86515,-4.25763"
33,crunch,"55.86515,-4.25763"
33,pizza,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,crunch,"55.86515,-4.25763"
33,pudding,"55.86515,-4.25763"
33,pudding,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,haggis,"55.86515,-4.25763"
33,haggis,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,pudding,"55.86515,-4.25763"
33,pudding supper,"55.86515,-4.25763"
33,chicken nuggets,"55.86515,-4.25763"
33,chicken nuggets,"55.86515,-4.25763"
33,supper,"55.86515,-4.25763"
33,extras,"55.86515,-4.25763"
33,roll fritter,"55.86515,-4.25763"
33,tub,"55.86515,-4.25763"
33,cheese,"55.86515,-4.25763"
33,tub,"55.86515,-4.25763"
33,curry sauce,"55.86515,-4.25763"
33,tub,"55.86515,-4.25763"
33,gravy,"55.86515,-4.25763"
33,piece,"55.86515,-4.25763"
33,fritter,"55.86515,-4.25763"
33,fritters,"55.86515,-4.25763"
33,portion,"55.86515,-4.25763"
33,curry,"55.86515,-4.25763"
33,sauce,"55.86515,-4.25763"
33,gravy,"55.86515,-4.25763"
33,cheese,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,gravy,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,gravy,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,gravy,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,curry,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,curry,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,curry,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,cheese,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,cheese,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,cheese,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,donner,"55.86515,-4.25763"
33,salad,"55.86515,-4.25763"
33,choice,"55.86515,-4.25763"
33,sauce,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,donner,"55.86515,-4.25763"
33,salad,"55.86515,-4.25763"
33,choice,"55.86515,-4.25763"
33,sauce,"55.86515,-4.25763"
33,chips,"55.86515,-4.25763"
33,donner,"55.86515,-4.25763"
33,salad,"55.86515,-4.25763"
33,choice,"55.86515,-4.25763"
33,sauce,"55.86515,-4.25763"
33,drinks,"55.86515,-4.25763"
33,tea,"55.86515,-4.25763"
33,bovril,"55.86515,-4.25763"
33,chocolate,"55.86515,-4.25763"
33,coffee latte,"55.86515,-4.25763"
33,coffee espresso,"55.86515,-4.25763"
33,coffee cappuccino,"55.86515,-4.25763"
33,drinks,"55.86515,-4.25763"
33,lucozade orange l,"55.86515,-4.25763"
33,vimto l,"55.86515,-4.25763"
33,water,"55.86515,-4.25763"
33,barrs ml cola,"55.86515,-4.25763"
33,barrs,"55.86515,-4.25763"
33,cherryade,"55.86515,-4.25763"
33,barrs,"55.86515,-4.25763"
33,limeade,"55.86515,-4.25763"
33,barrs ml pineapple,"55.86515,-4.25763"
33,barrs ml ginger beer,"55.86515,-4.25763"
33,barrs,"55.86515,-4.25763"
33,lemonade,"55.86515,-4.25763"
33,cocacola,"55.86515,-4.25763"
33,cocacola,"55.86515,-4.25763"
33,cocacola,"55.86515,-4.25763"
33,diet cocacola,"55.86515,-4.25763"
33,diet cocacola,"55.86515,-4.25763"
33,diet cocacola,"55.86515,-4.25763"
33,bru,"55.86515,-4.25763"
33,bru,"55.86515,-4.25763"
33,bru,"55.86515,-4.25763"
33,diet bru,"55.86515,-4.25763"
33,diet bru,"55.86515,-4.25763"
33,diet bru,"55.86515,-4.25763"
33,fanta l,"55.86515,-4.25763"
33,fanta l,"55.86515,-4.25763"
33,slush,"55.86515,-4.25763"
33,slush,"55.86515,-4.25763"
33,desserts,"55.86515,-4.25763"
33,tablets,"55.86515,-4.25763"
33,cake,"55.86515,-4.25763"
33,rice crispie,"55.86515,-4.25763"
33,tub,"55.86515,-4.25763"
33,ice cream,"55.86515,-4.25763"
33,note,"55.86515,-4.25763"
33,comment box,"55.86515,-4.25763"
33,flavour,"55.86515,-4.25763"
33,tub,"55.86515,-4.25763"
33,ice cream,"55.86515,-4.25763"
33,note,"55.86515,-4.25763"
33,comment box,"55.86515,-4.25763"
33,flavour,"55.86515,-4.25763"
33,tub,"55.86515,-4.25763"
33,ice cream,"55.86515,-4.25763"
33,note,"55.86515,-4.25763"
33,comment box,"55.86515,-4.25763"
33,flavour,"55.86515,-4.25763"
33,ben,"55.86515,-4.25763"
33,jerrys,"55.86515,-4.25763"
33,cookie dough,"55.86515,-4.25763"
33,ben,"55.86515,-4.25763"
33,jerrys,"55.86515,-4.25763"
33,brownie,"55.86515,-4.25763"
33,kids meals,"55.86515,-4.25763"
33,kids,"55.86515,-4.25763"
33,hamburger,"55.86515,-4.25763"
33,kids,"55.86515,-4.25763"
33,fish cake,"55.86515,-4.25763"
33,kids,"55.86515,-4.25763"
33,sausage,"55.86515,-4.25763"
33,kids,"55.86515,-4.25763"
33,fish fingers,"55.86515,-4.25763"
33,kids quarter pizza,"55.86515,-4.25763"
33,kids dog,"55.86515,-4.25763"
33,kids,"55.86515,-4.25763"
33,chicken nuggets,"55.86515,-4.25763"
33,marios glasgow,"55.86515,-4.25763"
33,alderman road,"55.86515,-4.25763"
33,glasgow,"55.86515,-4.25763"
33,opening,"55.86515,-4.25763"
33,tuesday,"55.86515,-4.25763"
33,thursday,"55.86515,-4.25763"
33,friday,"55.86515,-4.25763"
33,saturday,"55.86515,-4.25763"
33,sunday,"55.86515,-4.25763"
33,delivery times,"55.86515,-4.25763"
34,marinis,"55.86515,-4.25763"
34,chip shop takeaway order,"55.86515,-4.25763"
34,order,"55.86515,-4.25763"
34,lunchtime menu,"55.86515,-4.25763"
34,chip shop,"55.86515,-4.25763"
34,pasta,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,speciality pizzas,"55.86515,-4.25763"
34,sides,"55.86515,-4.25763"
34,extras,"55.86515,-4.25763"
34,ice cream,"55.86515,-4.25763"
34,milkshakes,"55.86515,-4.25763"
34,kids meals,"55.86515,-4.25763"
34,drinks,"55.86515,-4.25763"
34,lunchtime menu,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,hamburger supper,"55.86515,-4.25763"
34,haggis,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,pizza crunch,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,pudding,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,mince,"55.86515,-4.25763"
34,pie supper,"55.86515,-4.25763"
34,steak,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,king rib,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,chipsteak,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,curry,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,gravy,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,macaroni cheese,"55.86515,-4.25763"
34,chip shop,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,fish,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,boneless haddock,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,scampi,"55.86515,-4.25763"
34,tarter sauce,"55.86515,-4.25763"
34,scampi supper,"55.86515,-4.25763"
34,tarter sauce,"55.86515,-4.25763"
34,cod fishcake,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,breast,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,breast,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,chicken fillet bites,"55.86515,-4.25763"
34,dip,"55.86515,-4.25763"
34,chicken fillet bites,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,dip,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,hamburger,"55.86515,-4.25763"
34,hamburger,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,pudding,"55.86515,-4.25763"
34,pudding,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,chipsteak,"55.86515,-4.25763"
34,chipsteak,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,steak,"55.86515,-4.25763"
34,pie,"55.86515,-4.25763"
34,steak,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,mince,"55.86515,-4.25763"
34,mince,"55.86515,-4.25763"
34,pie supper,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,burger,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,burger,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,king,"55.86515,-4.25763"
34,king rib,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,pizza supper,"55.86515,-4.25763"
34,pizza supper,"55.86515,-4.25763"
34,pizza crunch,"55.86515,-4.25763"
34,pizza crunch,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,onion rings,"55.86515,-4.25763"
34,onion rings,"55.86515,-4.25763"
34,supper,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,fritters,"55.86515,-4.25763"
34,portion,"55.86515,-4.25763"
34,fritters,"55.86515,-4.25763"
34,roll,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,roll,"55.86515,-4.25763"
34,fritter,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,curry,"55.86515,-4.25763"
34,sauce,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,gravy,"55.86515,-4.25763"
34,pasta,"55.86515,-4.25763"
34,dishes,"55.86515,-4.25763"
34,slices,"55.86515,-4.25763"
34,bread,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,macaroni,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,bread,"55.86515,-4.25763"
34,bread,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,bread,"55.86515,-4.25763"
34,bread,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,tomato,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,tomato,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,tomato,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,onion,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,onion,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,onion,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,mushroom,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,mushroom,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,mushroom,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,ham,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,ham,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,ham,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,sausage,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,pepperoni,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,pepperoni,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,pepperoni,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,tuna,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,tuna,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,tuna,"55.86515,-4.25763"
34,cheese chicken,"55.86515,-4.25763"
34,cheese chicken,"55.86515,-4.25763"
34,cheese chicken,"55.86515,-4.25763"
34,cheese ham,"55.86515,-4.25763"
34,pineapple,"55.86515,-4.25763"
34,cheese ham,"55.86515,-4.25763"
34,pineapple,"55.86515,-4.25763"
34,cheese ham,"55.86515,-4.25763"
34,pineapple,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,topping,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,toppings,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,topping,"55.86515,-4.25763"
34,pizza,"55.86515,-4.25763"
34,chips,"55.86515,-4.25763"
34,toppings,"55.86515,-4.25763"
34,speciality pizzas,"55.86515,-4.25763"
34,fajita,"55.86515,-4.25763"
34,tomato base mozzarella peppers onion,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,fajita,"55.86515,-4.25763"
34,tomato base mozzarella peppers onion,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,fajita,"55.86515,-4.25763"
34,tomato base mozzarella peppers onion,"55.86515,-4.25763"
34,chicken,"55.86515,-4.25763"
34,fire,"55.86515,-4.25763"
34,tomato base mozzarella pepperoni spicy beef,"55.86515,-4.25763"
34,fire,"55.86515,-4.25763"
34,tomato base mozzarella pepperoni spicy beef,"55.86515,-4.25763"
34,fire,"55.86515,-4.25763"
34,tomato base mozzarella pepperoni spicy beef,"55.86515,-4.25763"
34,louisiana,"55.86515,-4.25763"
34,tomato base mozzarella chicken peppers,"55.86515,-4.25763"
34,mushrooms,"55.86515,-4.25763"
34,louisiana,"55.86515,-4.25763"
34,tomato base mozzarella chicken peppers,"55.86515,-4.25763"
34,mushrooms,"55.86515,-4.25763"
34,louisiana,"55.86515,-4.25763"
34,tomato base mozzarella chicken peppers,"55.86515,-4.25763"
34,mushrooms,"55.86515,-4.25763"
34,stagioni,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,toppings,"55.86515,-4.25763"
34,stagioni,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,toppings,"55.86515,-4.25763"
34,stagioni,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,toppings,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,sausage beef onions,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,sausage beef onions,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,sausage beef onions,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,tomato base mozzarella chicken,"55.86515,-4.25763"
34,sausage onion,"55.86515,-4.25763"
34,tomatoes,"55.86515,-4.25763"
34,tomato base mozzarella chicken,"55.86515,-4.25763"
34,sausage onion,"55.86515,-4.25763"
34,tomatoes,"55.86515,-4.25763"
34,tomato base mozzarella chicken,"55.86515,-4.25763"
34,sausage onion,"55.86515,-4.25763"
34,tomatoes,"55.86515,-4.25763"
34,jambalaya,"55.86515,-4.25763"
34,bbq base mozzarella peppers onions,"55.86515,-4.25763"
34,olives,"55.86515,-4.25763"
34,jambalaya,"55.86515,-4.25763"
34,bbq base mozzarella peppers onions,"55.86515,-4.25763"
34,olives,"55.86515,-4.25763"
34,jambalaya,"55.86515,-4.25763"
34,bbq base mozzarella peppers onions,"55.86515,-4.25763"
34,olives,"55.86515,-4.25763"
34,marinis marinara,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,seafood,"55.86515,-4.25763"
34,marinis marinara,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,seafood,"55.86515,-4.25763"
34,marinis marinara,"55.86515,-4.25763"
34,tomato base mozzarella,"55.86515,-4.25763"
34,seafood,"55.86515,-4.25763"
34,tomato base mozzarella prawns onions chicken,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,cajun seasoning,"55.86515,-4.25763"
34,tomato base mozzarella prawns onions chicken,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,cajun seasoning,"55.86515,-4.25763"
34,tomato base mozzarella prawns onions chicken,"55.86515,-4.25763"
34,peppers,"55.86515,-4.25763"
34,cajun seasoning,"55.86515,-4.25763"
34,sides,"55.86515,-4.25763"
34,extras,"55.86515,-4.25763"
34,mushy peas,"55.86515,-4.25763"
34,coleslaw,"55.86515,-4.25763"
34,curry,"55.86515,-4.25763"
34,sauce,"55.86515,-4.25763"
34,gravy,"55.86515,-4.25763"
34,jar,"55.86515,-4.25763"
34,mussels,"55.86515,-4.25763"
34,roll,"55.86515,-4.25763"
34,roll,"55.86515,-4.25763"
34,tub,"55.86515,-4.25763"
34,cheese,"55.86515,-4.25763"
34,onion,"55.86515,-4.25763"
34,egg,"55.86515,-4.25763"
34,bottle sauce,"55.86515,-4.25763"
34,bottle,"55.86515,-4.25763"
34,ketchup,"55.86515,-4.25763"
34,bottle,"55.86515,-4.25763"
34,vinegar,"55.86515,-4.25763"
34,dip bbq sauce,"55.86515,-4.25763"
34,dip sauce,"55.86515,-4.25763"
34,dip chilli sauce,"55.86515,-4.25763"
34,dip sauce,"55.86515,-4.25763"
34,dip,"55.86515,-4.25763"
34,tomato sauce,"55.86515,-4.25763"
34,sachet,"55.86515,-4.25763"
34,tarter,"55.86515,-4.25763"
34,ice cream,"55.86515,-4.25763"
34,cone,"55.86515,-4.25763"
34,scoop,"55.86515,-4.25763"
34,scoop cone,"55.86515,-4.25763"
34,scoop,"55.86515,-4.25763"
34,scoop cone,"55.86515,-4.25763"
34,scoops,"55.86515,-4.25763"
34,tub,"55.86515,-4.25763"
34,tub,"55.86515,-4.25763"
34,flavours,"55.86515,-4.25763"
34,tub,"55.86515,-4.25763"
34,flavours,"55.86515,-4.25763"
34,milkshakes,"55.86515,-4.25763"
34,scoops,"55.86515,-4.25763"
34,ice cream,"55.86515,-4.25763"
34,touch,"55.86515,-4.25763"
34,milk,"55.86515,-4.25763"
34,style milkshake,"55.86515,-4.25763"
34,scoops,"55.86515,-4.25763"
34,ice cream,"55.86515,-4.25763"
