232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
232,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
234,"50.15201,-5.06654",chips
233,"50.15201,-5.06654",chocolate
233,"50.15201,-5.06654",chocolate
233,"50.15201,-5.06654",chocolate
234,"50.15201,-5.06654",chocolate
234,"50.15201,-5.06654",chocolate
232,"50.15201,-5.06654",choice
232,"50.15201,-5.06654",choice
232,"50.15201,-5.06654",choice
232,"50.15201,-5.06654",choice
232,"50.15201,-5.06654",choices
232,"50.15201,-5.06654",choices
232,"50.15201,-5.06654",choose
233,"50.15201,-5.06654",chosen
232,"50.15201,-5.06654",chunks
232,"50.15201,-5.06654",chunks
232,"50.15201,-5.06654",chunks
234,"50.15201,-5.06654",chunks
234,"50.15201,-5.06654",citizen
233,"50.15201,-5.06654",citizens
233,"50.15201,-5.06654",citizens
233,"50.15201,-5.06654",class
232,"50.15201,-5.06654",clean
234,"50.15201,-5.06654",click
232,"50.15201,-5.06654",cockles
234,"50.15201,-5.06654",cockles
233,"50.15201,-5.06654",cocktail
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
233,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
234,"50.15201,-5.06654",cod
232,"50.15201,-5.06654",coeliac
233,"50.15201,-5.06654",coffee
233,"50.15201,-5.06654",coffee
234,"50.15201,-5.06654",coffee
234,"50.15201,-5.06654",coffee
234,"50.15201,-5.06654",coffee
234,"50.15201,-5.06654",coffee
234,"50.15201,-5.06654",cold
232,"50.15201,-5.06654",coleslaw
232,"50.15201,-5.06654",coleslaw
232,"50.15201,-5.06654",coleslaw
233,"50.15201,-5.06654",combo
234,"50.15201,-5.06654",combo
233,"50.15201,-5.06654",company
233,"50.15201,-5.06654",complement
234,"50.15201,-5.06654",complimentary
232,"50.15201,-5.06654",compromise
232,"50.15201,-5.06654",contamination
233,"50.15201,-5.06654",convenient
232,"50.15201,-5.06654",cooked
232,"50.15201,-5.06654",cooked
232,"50.15201,-5.06654",cooked
233,"50.15201,-5.06654",cooked
233,"50.15201,-5.06654",cooked
233,"50.15201,-5.06654",corner
233,"50.15201,-5.06654",cornish
233,"50.15201,-5.06654",cornish
233,"50.15201,-5.06654",cornish
233,"50.15201,-5.06654",cornish
233,"50.15201,-5.06654",cornish
232,"50.15201,-5.06654",cornwall
232,"50.15201,-5.06654",cornwall
232,"50.15201,-5.06654",cornwall
233,"50.15201,-5.06654",cornwall
232,"50.15201,-5.06654",counter
234,"50.15201,-5.06654",course
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
234,"50.15201,-5.06654",cream
233,"50.15201,-5.06654",crisp
232,"50.15201,-5.06654",crispy
232,"50.15201,-5.06654",crispy
232,"50.15201,-5.06654",crispy
232,"50.15201,-5.06654",crispy
233,"50.15201,-5.06654",crispy
233,"50.15201,-5.06654",crispy
232,"50.15201,-5.06654",cross
234,"50.15201,-5.06654",cup
234,"50.15201,-5.06654",cup
234,"50.15201,-5.06654",cup
234,"50.15201,-5.06654",cup
232,"50.15201,-5.06654",curry
232,"50.15201,-5.06654",curry
233,"50.15201,-5.06654",curry
233,"50.15201,-5.06654",curry
234,"50.15201,-5.06654",curry
234,"50.15201,-5.06654",curry
234,"50.15201,-5.06654",curry
234,"50.15201,-5.06654",customer
232,"50.15201,-5.06654",customers
232,"50.15201,-5.06654",customers
233,"50.15201,-5.06654",customers
233,"50.15201,-5.06654",customers
232,"50.15201,-5.06654",day
232,"50.15201,-5.06654",day
232,"50.15201,-5.06654",day
232,"50.15201,-5.06654",day
233,"50.15201,-5.06654",day
232,"50.15201,-5.06654",deal
232,"50.15201,-5.06654",deal
234,"50.15201,-5.06654",deal
234,"50.15201,-5.06654",deal
234,"50.15201,-5.06654",deals
234,"50.15201,-5.06654",deals
232,"50.15201,-5.06654",debbie
232,"50.15201,-5.06654",deborah
232,"50.15201,-5.06654",deluxe
232,"50.15201,-5.06654",deluxe
232,"50.15201,-5.06654",derelict
232,"50.15201,-5.06654",design
233,"50.15201,-5.06654",desserts
234,"50.15201,-5.06654",desserts
233,"50.15201,-5.06654",dick
233,"50.15201,-5.06654",dick
234,"50.15201,-5.06654",dine
232,"50.15201,-5.06654",dip
232,"50.15201,-5.06654",dip
232,"50.15201,-5.06654",dip
232,"50.15201,-5.06654",dip
232,"50.15201,-5.06654",dip
232,"50.15201,-5.06654",dip
232,"50.15201,-5.06654",dipper
232,"50.15201,-5.06654",dips
232,"50.15201,-5.06654",dips
232,"50.15201,-5.06654",displayed
232,"50.15201,-5.06654",diverse
233,"50.15201,-5.06654",dom
233,"50.15201,-5.06654",dominic
233,"50.15201,-5.06654",dominic
233,"50.15201,-5.06654",dominic
233,"50.15201,-5.06654",dominic
232,"50.15201,-5.06654",don
234,"50.15201,-5.06654",don
232,"50.15201,-5.06654",dont
232,"50.15201,-5.06654",doubt
233,"50.15201,-5.06654",dreams
232,"50.15201,-5.06654",drink
232,"50.15201,-5.06654",drinks
234,"50.15201,-5.06654",drinks
234,"50.15201,-5.06654",drinks
233,"50.15201,-5.06654",earl
232,"50.15201,-5.06654",ease
232,"50.15201,-5.06654",eat
233,"50.15201,-5.06654",eat
234,"50.15201,-5.06654",eats
232,"50.15201,-5.06654",efficient
232,"50.15201,-5.06654",effort
233,"50.15201,-5.06654",egg
233,"50.15201,-5.06654",egg
233,"50.15201,-5.06654",egg
233,"50.15201,-5.06654",egg
233,"50.15201,-5.06654",egg
234,"50.15201,-5.06654",egg
234,"50.15201,-5.06654",egg
234,"50.15201,-5.06654",egg
234,"50.15201,-5.06654",egg
232,"50.15201,-5.06654",england
233,"50.15201,-5.06654",england
232,"50.15201,-5.06654",establishment
233,"50.15201,-5.06654",establishments
232,"50.15201,-5.06654",everyone
232,"50.15201,-5.06654",excellent
232,"50.15201,-5.06654",excellent
233,"50.15201,-5.06654",excellent
232,"50.15201,-5.06654",fact
232,"50.15201,-5.06654",fair
232,"50.15201,-5.06654",falmouth
232,"50.15201,-5.06654",falmouth
232,"50.15201,-5.06654",falmouth
233,"50.15201,-5.06654",falmouth
233,"50.15201,-5.06654",falmouth
233,"50.15201,-5.06654",falmouth
234,"50.15201,-5.06654",falmouth
233,"50.15201,-5.06654",family
233,"50.15201,-5.06654",family
233,"50.15201,-5.06654",family
232,"50.15201,-5.06654",fast
232,"50.15201,-5.06654",favourites
232,"50.15201,-5.06654",features
233,"50.15201,-5.06654",feel
233,"50.15201,-5.06654",fingers
233,"50.15201,-5.06654",fingers
234,"50.15201,-5.06654",fingers
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
233,"50.15201,-5.06654",fish
234,"50.15201,-5.06654",fish
234,"50.15201,-5.06654",fish
234,"50.15201,-5.06654",fish
234,"50.15201,-5.06654",fish
232,"50.15201,-5.06654",fishcake
232,"50.15201,-5.06654",fishcake
234,"50.15201,-5.06654",fishcake
234,"50.15201,-5.06654",fishcake
234,"50.15201,-5.06654",fishcake
234,"50.15201,-5.06654",fishcake
232,"50.15201,-5.06654",fishmonger
232,"50.15201,-5.06654",fishy
234,"50.15201,-5.06654",fizzy
234,"50.15201,-5.06654",flora
234,"50.15201,-5.06654",flora
234,"50.15201,-5.06654",flora
234,"50.15201,-5.06654",flora
234,"50.15201,-5.06654",flora
232,"50.15201,-5.06654",food
232,"50.15201,-5.06654",food
232,"50.15201,-5.06654",food
232,"50.15201,-5.06654",food
233,"50.15201,-5.06654",food
233,"50.15201,-5.06654",food
233,"50.15201,-5.06654",food
234,"50.15201,-5.06654",food
234,"50.15201,-5.06654",food
234,"50.15201,-5.06654",food
233,"50.15201,-5.06654",freedom
233,"50.15201,-5.06654",fritter
233,"50.15201,-5.06654",fritter
233,"50.15201,-5.06654",fritter
233,"50.15201,-5.06654",fritter
233,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritter
234,"50.15201,-5.06654",fritters
233,"50.15201,-5.06654",fruit
233,"50.15201,-5.06654",fudge
233,"50.15201,-5.06654",fudge
233,"50.15201,-5.06654",gabby
233,"50.15201,-5.06654",garden
233,"50.15201,-5.06654",garden
233,"50.15201,-5.06654",garden
234,"50.15201,-5.06654",garlic
234,"50.15201,-5.06654",garlic
234,"50.15201,-5.06654",garlic
234,"50.15201,-5.06654",garlic
233,"50.15201,-5.06654",garnish
232,"50.15201,-5.06654",gem
233,"50.15201,-5.06654",gem
233,"50.15201,-5.06654",gem
233,"50.15201,-5.06654",gem
233,"50.15201,-5.06654",gem
233,"50.15201,-5.06654",gem
232,"50.15201,-5.06654",generation
232,"50.15201,-5.06654",generation
233,"50.15201,-5.06654",gherkin
234,"50.15201,-5.06654",gherkin
234,"50.15201,-5.06654",giant
233,"50.15201,-5.06654",gin
234,"50.15201,-5.06654",glass
233,"50.15201,-5.06654",glory
233,"50.15201,-5.06654",glory
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gluten
233,"50.15201,-5.06654",gluten
232,"50.15201,-5.06654",gordon
232,"50.15201,-5.06654",gordon
232,"50.15201,-5.06654",gordon
232,"50.15201,-5.06654",grandmother
232,"50.15201,-5.06654",gravy
233,"50.15201,-5.06654",gravy
233,"50.15201,-5.06654",gravy
234,"50.15201,-5.06654",gravy
234,"50.15201,-5.06654",gravy
232,"50.15201,-5.06654",greet
233,"50.15201,-5.06654",grey
232,"50.15201,-5.06654",haddock
232,"50.15201,-5.06654",haddock
232,"50.15201,-5.06654",haddock
233,"50.15201,-5.06654",haddock
233,"50.15201,-5.06654",haddock
234,"50.15201,-5.06654",haddock
233,"50.15201,-5.06654",half
233,"50.15201,-5.06654",half
233,"50.15201,-5.06654",half
233,"50.15201,-5.06654",half
234,"50.15201,-5.06654",half
234,"50.15201,-5.06654",halves
233,"50.15201,-5.06654",ham
233,"50.15201,-5.06654",ham
233,"50.15201,-5.06654",ham
233,"50.15201,-5.06654",ham
233,"50.15201,-5.06654",ham
232,"50.15201,-5.06654",hearing
232,"50.15201,-5.06654",helen
233,"50.15201,-5.06654",helen
233,"50.15201,-5.06654",helen
233,"50.15201,-5.06654",helen
232,"50.15201,-5.06654",help
232,"50.15201,-5.06654",help
233,"50.15201,-5.06654",help
232,"50.15201,-5.06654",helpful
233,"50.15201,-5.06654",helpful
233,"50.15201,-5.06654",helpful
233,"50.15201,-5.06654",hill
234,"50.15201,-5.06654",hill
234,"50.15201,-5.06654",home
234,"50.15201,-5.06654",home
232,"50.15201,-5.06654",homemade
232,"50.15201,-5.06654",homemade
232,"50.15201,-5.06654",homemade
232,"50.15201,-5.06654",homemade
232,"50.15201,-5.06654",homemade
232,"50.15201,-5.06654",homemade
233,"50.15201,-5.06654",homemade
233,"50.15201,-5.06654",homemade
233,"50.15201,-5.06654",homemade
233,"50.15201,-5.06654",hope
233,"50.15201,-5.06654",hosts
232,"50.15201,-5.06654",hours
233,"50.15201,-5.06654",hundreds
233,"50.15201,-5.06654",ice
233,"50.15201,-5.06654",ice
233,"50.15201,-5.06654",ice
233,"50.15201,-5.06654",ice
233,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
234,"50.15201,-5.06654",ice
233,"50.15201,-5.06654",infinite
234,"50.15201,-5.06654",israel
232,"50.15201,-5.06654",items
233,"50.15201,-5.06654",jacket
232,"50.15201,-5.06654",jamie
232,"50.15201,-5.06654",january
233,"50.15201,-5.06654",juices
232,"50.15201,-5.06654",july
233,"50.15201,-5.06654",jumbo
234,"50.15201,-5.06654",jumbo
232,"50.15201,-5.06654",june
232,"50.15201,-5.06654",june
233,"50.15201,-5.06654",kansas
232,"50.15201,-5.06654",kept
233,"50.15201,-5.06654",ketchup
232,"50.15201,-5.06654",kiddy
233,"50.15201,-5.06654",kidney
233,"50.15201,-5.06654",kidney
233,"50.15201,-5.06654",kidz
232,"50.15201,-5.06654",king
232,"50.15201,-5.06654",king
232,"50.15201,-5.06654",king
232,"50.15201,-5.06654",king
232,"50.15201,-5.06654",king
233,"50.15201,-5.06654",king
232,"50.15201,-5.06654",kingdom
232,"50.15201,-5.06654",kitchens
233,"50.15201,-5.06654",knickerbocker
233,"50.15201,-5.06654",knickerbocker
233,"50.15201,-5.06654",knocker
233,"50.15201,-5.06654",krugg
233,"50.15201,-5.06654",kurdyla
233,"50.15201,-5.06654",kurdyla
233,"50.15201,-5.06654",kurdyla
233,"50.15201,-5.06654",kurdyla
233,"50.15201,-5.06654",lands
233,"50.15201,-5.06654",leg
233,"50.15201,-5.06654",lettuce
233,"50.15201,-5.06654",lettuce
233,"50.15201,-5.06654",lettuce
233,"50.15201,-5.06654",lettuce
233,"50.15201,-5.06654",lettuce
233,"50.15201,-5.06654",lettuce
